Date,Open,High,Low,Close,Adj Close,Volume
2018-01-04,117.440002,120.160004,117.199997,119.660004,119.660004,3608611
2018-01-05,119.860001,121.400002,119.400002,120.120003,120.120003,2237797
2018-01-08,120.879997,121.220001,119.980003,121.000000,121.000000,2152056
2018-01-09,121.139999,122.279999,121.040001,121.599998,121.599998,2536188
2018-01-10,121.580002,121.699997,120.099998,120.400002,120.400002,2005424
2018-01-11,120.900002,121.760002,120.300003,120.620003,120.620003,2170261
2018-01-12,121.239998,122.440002,120.959999,122.440002,122.440002,2379244
2018-01-15,122.599998,122.820000,121.980003,122.099998,122.099998,1566234
2018-01-16,122.500000,124.180000,122.260002,123.000000,123.000000,2886174
2018-01-17,122.099998,123.040001,121.660004,122.199997,122.199997,2264229
2018-01-18,122.739998,123.620003,122.059998,123.000000,123.000000,2172397
2018-01-19,123.000000,124.559998,122.959999,123.699997,123.699997,2755198
2018-01-22,123.900002,124.459999,123.680000,124.360001,124.360001,1750500
2018-01-23,125.139999,125.699997,124.599998,125.139999,125.139999,2549578
2018-01-24,125.500000,125.559998,122.959999,123.019997,123.019997,2402549
2018-01-25,122.720001,123.300003,120.879997,122.059998,122.059998,2868512
2018-01-26,122.000000,122.300003,120.339996,121.059998,121.059998,2778415
2018-01-29,121.639999,122.000000,120.900002,121.059998,121.059998,1916141
2018-01-30,120.900002,121.800003,120.519997,121.180000,121.180000,2921780
2018-01-31,122.900002,122.980003,121.099998,122.160004,122.160004,4389981
2018-02-01,119.660004,119.800003,116.500000,116.699997,116.699997,3874739
2018-02-02,116.519997,116.699997,114.680000,114.879997,114.879997,2931270
